frame_idx,timestamp_ms,h0_p0_x,h0_p0_y,h0_p1_x,h0_p1_y,h0_p2_x,h0_p2_y,h0_p3_x,h0_p3_y,h0_p4_x,h0_p4_y,h0_p5_x,h0_p5_y,h0_p6_x,h0_p6_y,h0_p7_x,h0_p7_y,h0_p8_x,h0_p8_y,h0_p9_x,h0_p9_y,h0_p10_x,h0_p10_y,h0_p11_x,h0_p11_y,h0_p12_x,h0_p12_y,h0_p13_x,h0_p13_y,h0_p14_x,h0_p14_y,h0_p15_x,h0_p15_y,h0_p16_x,h0_p16_y,h0_p17_x,h0_p17_y,h0_p18_x,h0_p18_y,h0_p19_x,h0_p19_y,h0_p20_x,h0_p20_y,h1_p0_x,h1_p0_y,h1_p1_x,h1_p1_y,h1_p2_x,h1_p2_y,h1_p3_x,h1_p3_y,h1_p4_x,h1_p4_y,h1_p5_x,h1_p5_y,h1_p6_x,h1_p6_y,h1_p7_x,h1_p7_y,h1_p8_x,h1_p8_y,h1_p9_x,h1_p9_y,h1_p10_x,h1_p10_y,h1_p11_x,h1_p11_y,h1_p12_x,h1_p12_y,h1_p13_x,h1_p13_y,h1_p14_x,h1_p14_y,h1_p15_x,h1_p15_y,h1_p16_x,h1_p16_y,h1_p17_x,h1_p17_y,h1_p18_x,h1_p18_y,h1_p19_x,h1_p19_y,h1_p20_x,h1_p20_y
90,3001,128.53191375732422,285.0342106819153,106.15720748901367,263.71159315109253,75.54043292999268,249.90506172180176,51.605224609375,239.2441177368164,36.03419542312622,228.37881088256836,46.60031795501709,273.62699031829834,16.709609031677246,269.0841221809387,-1.1642837524414062,267.8399634361267,-15.101394653320312,266.73519372940063,47.68693447113037,292.20118045806885,14.469389915466309,294.19406175613403,-4.076929092407227,294.8765230178833,-18.34000587463379,294.7919797897339,55.51191806793213,308.6689352989197,25.83449125289917,315.4239821434021,7.417621612548828,319.062602519989,-8.053178787231445,320.652551651001,69.2847728729248,323.54395151138306,50.91324806213379,336.1936354637146,37.152864933013916,344.18286323547363,23.35536003112793,349.90583896636963,781.3593292236328,382.1679210662842,799.8802185058594,359.81898307800293,825.8502197265625,343.1733226776123,850.8727264404297,328.4003806114197,868.4413146972656,310.3454875946045,865.1860809326172,390.2697801589966,900.4749298095703,393.13043117523193,922.2126770019531,397.0694589614868,939.6571350097656,403.61151695251465,861.7121124267578,415.32564640045166,896.3428497314453,432.75455474853516,916.7171478271484,445.8854913711548,932.0310211181641,459.4706439971924,849.6401214599609,433.9236545562744,877.2541809082031,456.30868434906006,892.2405242919922,470.09854316711426,904.9178314208984,482.3100185394287,831.7127227783203,448.0570077896118,847.5173950195312,473.5461473464966,856.0359191894531,490.3687047958374,864.1593170166016,504.95189666748047
91,3035,129.53227996826172,286.10254526138306,107.37480163574219,265.4321765899658,76.98515892028809,251.749370098114,53.29362869262695,241.15878582000732,37.671284675598145,230.99570274353027,48.42920780181885,275.2625799179077,19.93901491165161,270.7407832145691,2.3618173599243164,269.34614181518555,-11.992278099060059,268.04548501968384,49.393630027770996,293.61708641052246,17.62406349182129,295.48656463623047,-0.6354379653930664,296.44078731536865,-15.41989803314209,296.57946825027466,57.01865196228027,309.8590421676636,28.705761432647705,316.47424936294556,10.577249526977539,320.7678437232971,-5.103654861450195,322.94217109680176,70.6651258468628,324.62350845336914,52.76621341705322,337.12281703948975,39.648451805114746,345.4201555252075,26.379754543304443,351.63777351379395,783.0493927001953,382.8662395477295,804.0472412109375,361.6482925415039,832.0381164550781,346.1673331260681,856.8479919433594,332.7162265777588,873.5650634765625,315.46125411987305,870.4033660888672,393.5658073425293,905.9769439697266,397.19056606292725,927.5994873046875,401.16894721984863,945.2866363525391,407.65761852264404,866.0389709472656,418.53386878967285,901.2381744384766,436.2475633621216,921.8730163574219,449.1240978240967,937.7738952636719,462.2713851928711,853.0375671386719,437.1143674850464,881.3447570800781,459.6074151992798,896.4167022705078,473.45855712890625,909.1715240478516,485.6100797653198,834.1091918945312,451.20587825775146,850.7709503173828,476.4722442626953,859.4651031494141,492.9228973388672,867.4285888671875,507.05024242401123
92,3068,130.42773246765137,287.1586060523987,108.10684204101562,266.1757278442383,77.9574966430664,252.61224746704102,54.41206455230713,242.18622207641602,38.72916221618652,231.58737659454346,48.85334014892578,275.2923631668091,21.014747619628906,271.79341077804565,3.1293439865112305,270.9112000465393,-11.637706756591797,269.9818682670593,49.77168083190918,293.65262031555176,19.14133071899414,296.05525732040405,0.4536914825439453,297.5204086303711,-14.984102249145508,297.86587715148926,57.35247611999512,310.0719666481018,29.48958158493042,316.69397592544556,11.464972496032715,320.87058305740356,-3.8866710662841797,322.6431369781494,71.03928565979004,325.1621389389038,53.26535224914551,337.4980902671814,40.021748542785645,345.6324577331543,26.877212524414062,351.43937587738037,786.4324188232422,383.77042293548584,807.0805358886719,363.2819080352783,834.837646484375,348.5980796813965,859.8453521728516,334.61008071899414,876.6502380371094,316.756911277771,873.5947418212891,395.3550338745117,909.1157531738281,398.8607883453369,930.9785461425781,403.0846881866455,948.6796569824219,409.9717855453491,869.2520141601562,420.2276086807251,904.5262145996094,438.32393646240234,925.6174468994141,451.69137954711914,941.5706634521484,465.14525413513184,856.217041015625,438.6957550048828,884.7998809814453,461.3650131225586,900.4597473144531,475.44897079467773,913.5001373291016,487.69864082336426,837.2817230224609,452.7210474014282,853.9807891845703,478.4872055053711,863.0469512939453,495.4181241989136,871.5612030029297,509.81823921203613
93,3101,131.65361404418945,287.1856212615967,109.84283447265625,266.8584680557251,79.71011638641357,253.59309911727905,55.79874515533447,242.83252716064453,40.22499084472656,231.58342838287354,50.60839653015137,275.1304006576538,22.350730895996094,271.1334800720215,4.295368194580078,270.47425746917725,-10.702157020568848,269.89781856536865,51.30476951599121,293.6171078681946,19.86225128173828,295.9430766105652,1.078348159790039,297.38518238067627,-14.511456489562988,297.8890299797058,58.84843826293945,310.1600933074951,30.61779022216797,316.86460733413696,12.5142240524292,321.26394510269165,-3.1886959075927734,323.5456895828247,72.54192352294922,325.2894902229309,54.63976860046387,337.5746726989746,41.39747619628906,345.6843852996826,27.99022912979126,351.59372091293335,788.5493469238281,383.00665855407715,808.9232635498047,362.3341655731201,837.7025604248047,348.1335425376892,863.0690765380859,334.8024272918701,880.4532623291016,317.5595998764038,877.0360565185547,395.6096935272217,912.8919219970703,399.76415634155273,935.0560760498047,404.3698310852051,952.9257965087891,411.1476230621338,872.28759765625,420.22027015686035,908.8592529296875,439.0823793411255,930.1644897460938,452.7488136291504,946.1373138427734,466.00274562835693,858.4951019287109,438.1995677947998,888.3837890625,461.23021602630615,905.0121307373047,474.8630475997925,919.0077209472656,486.7434310913086,838.5385894775391,451.8267774581909,855.8522033691406,477.72944927215576,865.784912109375,494.6281385421753,875.5033874511719,509.0943431854248
94,3135,131.33195877075195,287.0850920677185,109.43960189819336,266.21233463287354,80.0164794921875,252.84478425979614,56.15036487579346,242.35754013061523,40.296268463134766,231.2334966659546,50.71579933166504,274.8449492454529,22.597227096557617,270.75475215911865,4.818935394287109,269.58101749420166,-9.643197059631348,268.42316150665283,51.352248191833496,293.2635283470154,20.26761531829834,295.64168214797974,1.4081764221191406,297.2724652290344,-14.041657447814941,297.9948377609253,58.84953022003174,309.7153401374817,30.76390027999878,316.4128804206848,12.557992935180664,320.5663990974426,-2.993636131286621,322.4298691749573,72.43211269378662,324.74382162094116,55.02418041229248,337.26913690567017,41.82929039001465,345.5015230178833,28.57698917388916,351.3072395324707,791.6928100585938,381.5698528289795,811.6575622558594,360.5348539352417,840.6170654296875,346.00717306137085,866.3849639892578,332.80433177948,884.1863250732422,316.3551378250122,881.5577697753906,392.57025718688965,917.4289703369141,397.11559295654297,940.1089477539062,401.69599056243896,958.2075500488281,408.3755922317505,876.9072723388672,417.51930713653564,914.0864562988281,435.5605745315552,935.7858276367188,449.25095558166504,952.183837890625,462.9966115951538,862.7438354492188,436.22284412384033,893.7751770019531,458.4577989578247,911.0839080810547,471.86854362487793,925.4235076904297,483.8184070587158,842.1246337890625,450.4135322570801,860.6246948242188,475.31996726989746,870.7744598388672,491.6447925567627,880.3495025634766,505.85354804992676
95,3168,131.06776237487793,285.60929775238037,109.51333999633789,265.3829097747803,80.35040855407715,252.2150444984436,57.46442794799805,241.7712950706482,41.708197593688965,231.22944116592407,50.931339263916016,274.2372465133667,23.142876625061035,270.6052565574646,5.267443656921387,269.69547271728516,-9.688591957092285,268.7725782394409,51.959567070007324,292.53963232040405,21.40855312347412,295.48150062561035,2.9770946502685547,297.50255584716797,-12.738642692565918,298.7003445625305,59.80857849121094,308.74802827835083,32.34657287597656,315.6855297088623,14.45103645324707,320.4476737976074,-1.5408849716186523,323.18129539489746,73.68538856506348,323.5715675354004,56.29141807556152,335.9656047821045,43.47517013549805,343.7931275367737,30.442936420440674,349.5290422439575,796.5219116210938,378.5218334197998,817.2522735595703,357.7008104324341,847.5180816650391,343.31696033477783,873.0110168457031,330.0308847427368,890.1570892333984,313.83113622665405,888.4994506835938,388.24893951416016,925.4195404052734,392.91362285614014,948.5130310058594,397.73765087127686,966.5040588378906,404.0429878234863,883.3383178710938,413.2464408874512,921.8344116210938,431.4149522781372,944.4450378417969,444.5815944671631,961.4635467529297,457.40856170654297,868.6279296875,432.37213611602783,901.6600799560547,455.2967834472656,920.4440307617188,469.34091567993164,935.6561279296875,481.75276279449463,846.9420623779297,446.912841796875,864.7909545898438,472.16865062713623,875.7932281494141,488.33361625671387,886.1688995361328,502.15003967285156
96,3201,130.68798065185547,285.1129174232483,109.0513801574707,264.6480917930603,80.36369323730469,251.05012893676758,57.838358879089355,240.50052881240845,42.3067045211792,230.07091999053955,52.13146209716797,272.1638560295105,23.98380756378174,268.1833076477051,6.140031814575195,267.1455931663513,-8.219127655029297,266.09755754470825,52.92686939239502,290.39337158203125,21.843061447143555,292.429404258728,3.4738779067993164,293.7923312187195,-11.497654914855957,294.357590675354,60.550546646118164,306.7472505569458,32.224247455596924,313.1215739250183,14.579048156738281,317.0189952850342,-0.7403039932250977,318.7307810783386,74.24836158752441,321.91529273986816,56.59050941467285,334.7014260292053,43.70490074157715,342.6472878456116,30.874247550964355,348.42493772506714,801.8112945556641,375.8735704421997,824.1175842285156,354.5915937423706,855.1752471923828,339.88317489624023,881.9042205810547,325.4405951499939,900.0559234619141,309.63332891464233,896.1500549316406,383.8072443008423,935.0139617919922,388.46338748931885,959.5391845703125,393.00958156585693,978.4109497070312,399.1380214691162,891.2982177734375,408.4593200683594,930.7978820800781,425.52653789520264,954.700927734375,438.50229263305664,972.4784088134766,451.1981964111328,877.2366333007812,427.9731845855713,910.7451629638672,449.55960273742676,930.0331878662109,463.4750747680664,945.2688598632812,475.65045833587646,856.4493560791016,443.67530822753906,874.0116119384766,468.68744373321533,884.6110534667969,484.7307872772217,894.0929412841797,498.34855556488037
97,3235,131.23825073242188,283.53691577911377,109.16590690612793,263.26209783554077,80.68090438842773,249.74164009094238,58.36966037750244,239.22223091125488,42.82273292541504,229.2454218864441,52.82712459564209,271.197144985199,25.467402935028076,267.2203516960144,7.867321968078613,266.52705430984497,-6.6780805587768555,266.03131771087646,53.653244972229004,289.4563579559326,22.823381423950195,292.04850912094116,4.373583793640137,294.0580415725708,-10.977702140808105,295.4504728317261,61.16321086883545,305.827317237854,33.44608545303345,312.525372505188,15.68155288696289,317.02189207077026,0.18324851989746094,319.58269357681274,74.74844455718994,320.9228324890137,57.33994007110596,333.59530448913574,44.58824157714844,341.2450933456421,31.827173233032227,346.6826391220093,809.7167205810547,373.0084562301636,832.4373626708984,351.7970323562622,865.0282287597656,336.83167934417725,891.6808319091797,323.1065368652344,909.7679901123047,307.3579788208008,905.0300598144531,380.82218170166016,943.37158203125,384.7820234298706,967.6364135742188,388.79263401031494,986.5595245361328,394.6084785461426,900.2550506591797,405.19904136657715,940.1951599121094,423.1272268295288,964.21875,436.5208053588867,982.0208740234375,449.21799659729004,886.1842346191406,424.31671142578125,920.0541687011719,447.09707736968994,939.6012878417969,460.3292942047119,955.5889892578125,471.38686180114746,865.0001525878906,439.39793586730957,881.9561004638672,466.08269691467285,893.0564117431641,482.67046451568604,903.6817932128906,496.3285303115845
98,3268,131.6552448272705,282.79409408569336,109.85771179199219,262.7191972732544,80.82869529724121,249.56974267959595,58.244571685791016,239.37430143356323,43.04542064666748,229.41948652267456,53.55966567993164,271.435067653656,26.036622524261475,268.0103802680969,8.434786796569824,267.3570156097412,-6.322727203369141,266.77928924560547,54.65537071228027,289.4909906387329,24.130077362060547,292.5804018974304,5.859594345092773,294.49262380599976,-9.582252502441406,295.59664249420166,62.214365005493164,305.5402135848999,35.246641635894775,312.75054931640625,17.68805503845215,317.52756357192993,2.2579193115234375,320.2954316139221,75.59720039367676,320.3783440589905,57.89340019226074,332.89698600769043,44.92179870605469,340.5902051925659,31.855621337890625,346.159029006958,816.6848754882812,372.66895294189453,839.2268371582031,350.96198558807373,871.6388702392578,335.05112171173096,898.4476470947266,321.3852024078369,917.0780944824219,305.51785469055176,913.0037689208984,378.8679027557373,951.9749450683594,382.473521232605,976.4293670654297,386.393837928772,995.7694244384766,391.96240425109863,908.3110046386719,403.2583236694336,948.7404632568359,420.61243057250977,972.7564239501953,432.968487739563,991.0321044921875,444.70295906066895,894.1037750244141,422.4312686920166,928.3971405029297,444.5723247528076,949.1506195068359,457.55799293518066,966.2323760986328,468.3794403076172,872.4738311767578,437.5948476791382,889.7728729248047,463.56348037719727,901.4244842529297,479.5004367828369,912.4648284912109,492.46533393859863
99,3301,131.89899444580078,282.76997566223145,109.86452102661133,262.5889277458191,81.04635238647461,249.14786338806152,58.86119365692139,239.14532661437988,43.53323936462402,229.38307285308838,54.63973522186279,271.0330367088318,27.753283977508545,267.84807443618774,10.24228572845459,267.26712942123413,-4.251036643981934,266.6191077232361,55.72543144226074,288.77054929733276,25.84463596343994,291.5918254852295,7.547578811645508,293.7405753135681,-7.763195037841797,294.83856439590454,63.15659046173096,304.72424268722534,36.20758295059204,311.490318775177,18.725790977478027,316.1754083633423,3.41672420501709,318.5182857513428,76.40522956848145,319.571213722229,59.232563972473145,331.70396089553833,46.53002738952637,339.378125667572,33.83836507797241,344.7436809539795,821.7604064941406,371.76695823669434,844.2251586914062,349.44591522216797,876.8071746826172,333.5697269439697,904.3889617919922,320.6097650527954,923.3116149902344,304.6829581260681,920.1251983642578,377.7902555465698,959.0656280517578,380.67451000213623,983.7783050537109,384.1489362716675,1003.3531951904297,389.3433666229248,915.4658508300781,402.50035285949707,955.7488250732422,418.9285612106323,979.8188781738281,430.61604022979736,997.8825378417969,441.4428520202637,901.1500549316406,421.84234142303467,935.0296783447266,443.09972763061523,955.4769897460938,454.6134424209595,972.2328186035156,463.63128662109375,879.3497467041016,436.90356731414795,896.7831420898438,462.5566864013672,908.5435485839844,477.8590965270996,919.6652221679688,490.02246379852295
100,3335,132.4040412902832,281.5501070022583,111.08510971069336,261.6950011253357,83.1532096862793,248.1597375869751,60.966501235961914,238.15157890319824,45.10340213775635,228.61409425735474,56.9279146194458,269.8603320121765,30.460007190704346,266.59363746643066,13.677783012390137,265.57613611221313,-0.3947877883911133,264.60163593292236,58.00285339355469,287.6514458656311,28.627748489379883,290.8228039741516,10.943918228149414,292.95764923095703,-4.115967750549316,294.3405747413635,65.44544219970703,303.47978353500366,39.042601585388184,310.14880657196045,22.041239738464355,314.7433018684387,6.919355392456055,317.3554515838623,78.53702545166016,317.97130823135376,61.56369209289551,329.98550176620483,49.26261901855469,337.4983263015747,36.92312002182007,342.918963432312,827.210693359375,371.4310598373413,849.9604797363281,349.0069556236267,883.5390472412109,332.0672821998596,911.1374664306641,318.1271767616272,930.1059722900391,301.9389295578003,926.6272735595703,375.1518201828003,966.1249542236328,377.75888442993164,991.1494445800781,380.86329460144043,1011.0321044921875,385.4953193664551,922.3043060302734,399.5787191390991,962.9304504394531,416.18369579315186,987.2430419921875,427.5468635559082,1005.9585571289062,437.8807067871094,908.4922790527344,418.8712692260742,942.9263305664062,440.150671005249,964.0346527099609,452.0779609680176,981.4952087402344,461.4054822921753,887.1688842773438,434.1894721984863,904.8182678222656,459.8258113861084,917.0450592041016,475.251989364624,928.6085510253906,487.3130464553833
101,3368,134.82946395874023,279.78708028793335,113.69640350341797,260.5394196510315,85.56482315063477,247.167706489563,63.668198585510254,236.75721645355225,48.09104919433594,227.19990491867065,59.98908042907715,267.83013582229614,32.396063804626465,263.9832043647766,14.908628463745117,263.36196184158325,0.10002613067626953,263.22113513946533,60.71255683898926,285.21039962768555,30.84674596786499,287.3831820487976,12.715144157409668,289.579439163208,-2.4269914627075195,291.74535512924194,67.95427322387695,300.9320282936096,41.01226806640625,308.29055070877075,24.055824279785156,312.6917338371277,9.273500442504883,315.34825801849365,80.94319343566895,315.34658432006836,63.617210388183594,327.73051500320435,51.45207405090332,335.1079845428467,39.40995216369629,340.31657695770264,834.3040466308594,368.1732702255249,858.1373596191406,345.4710531234741,892.3583984375,329.443416595459,919.92431640625,315.46069622039795,938.3161163330078,298.69107484817505,934.4410705566406,371.9572877883911,974.6443939208984,374.12240982055664,999.8827362060547,377.01923847198486,1019.8465728759766,381.4815330505371,929.7533416748047,396.42143726348877,971.2458801269531,413.1084680557251,996.0875701904297,424.3470525741577,1014.7975921630859,434.4576930999756,915.5897521972656,415.8680534362793,950.8634948730469,436.7845630645752,971.8038177490234,448.19223403930664,988.8788604736328,457.2924757003784,893.9563751220703,431.2993383407593,911.5385437011719,456.1402416229248,923.1996154785156,471.42497062683105,934.0531158447266,483.6951541900635
102,3401,136.4655876159668,276.81381940841675,114.77313995361328,257.40522623062134,87.8743839263916,243.99012565612793,66.26256942749023,233.50843906402588,50.959787368774414,223.9872407913208,63.269901275634766,263.0331230163574,35.40210962295532,258.96092891693115,17.91489601135254,258.16575050354004,2.8597259521484375,257.71945238113403,63.77915382385254,280.74814796447754,33.78962516784668,283.89540910720825,15.516891479492188,286.4463186264038,0.5020284652709961,288.6330485343933,71.08606338500977,296.3982367515564,44.58108901977539,304.00251388549805,27.973308563232422,308.1493377685547,13.794341087341309,310.4184865951538,84.21685218811035,310.09838104248047,67.19795227050781,322.5634431838989,55.094289779663086,329.80905532836914,43.34789752960205,334.7624731063843,841.1431884765625,364.01679039001465,866.1258697509766,341.71141147613525,900.7681274414062,325.63204050064087,928.0909729003906,311.513729095459,946.9821166992188,295.7120633125305,943.3310699462891,368.86051654815674,984.3611907958984,371.13627433776855,1010.2555084228516,373.81818294525146,1030.7913970947266,377.6640844345093,938.5096740722656,393.11755657196045,981.3137054443359,409.08854484558105,1007.3600006103516,419.8932981491089,1026.7713165283203,429.0077018737793,923.9360046386719,412.92041301727295,960.6984710693359,433.8988494873047,983.7215423583984,444.99860286712646,1002.4978637695312,453.26817512512207,901.3066101074219,428.7921380996704,919.7275543212891,454.53168869018555,933.160400390625,469.490647315979,945.80078125,480.6953287124634
103,3435,139.03138160705566,273.8294219970703,117.43228912353516,253.92595052719116,91.12074851989746,239.85055446624756,70.00111103057861,228.91855716705322,55.119547843933105,219.1999912261963,68.73962879180908,257.8751277923584,41.16307735443115,252.96900272369385,24.089293479919434,251.84831142425537,9.491772651672363,251.10973834991455,68.85988235473633,275.11181831359863,39.59998369216919,278.04654121398926,21.487693786621094,280.48775911331177,7.13958740234375,282.52928495407104,75.19988536834717,290.5840229988098,49.44477558135986,298.2268166542053,33.351144790649414,302.20603466033936,19.792261123657227,304.1358947753906,86.99836730957031,304.37304496765137,70.33936023712158,316.9297742843628,58.50277900695801,324.0412759780884,46.856818199157715,328.75943183898926,850.7717132568359,359.379358291626,875.5607604980469,337.4678134918213,910.8586120605469,321.41178846359253,938.7860107421875,307.6205348968506,957.3433685302734,291.5997648239136,953.3602142333984,363.5996961593628,995.6253051757812,366.3477373123169,1022.4542236328125,368.75301361083984,1043.6270904541016,372.15173721313477,949.0369415283203,387.02688217163086,993.7233734130859,402.45142936706543,1020.850830078125,413.0180883407593,1041.3496398925781,422.1854496002197,935.0450897216797,406.3212776184082,973.4205627441406,427.0942783355713,996.1186218261719,437.9268407821655,1014.6379089355469,446.2547779083252,913.2080841064453,421.7225646972656,932.9677581787109,446.2350368499756,947.3844909667969,460.750937461853,960.8296203613281,472.2510051727295
104,3468,143.00640106201172,269.55389499664307,121.72653198242188,249.88789558410645,95.9974193572998,235.78853130340576,75.19299507141113,224.7340750694275,60.37951469421387,214.8049235343933,75.80128192901611,252.6441764831543,48.25573921203613,247.30861902236938,31.45679473876953,245.93294620513916,16.93347930908203,244.93338346481323,75.70599555969238,269.5028042793274,46.89319133758545,271.12034797668457,28.947415351867676,273.4024143218994,14.613180160522461,275.3781723976135,81.51989936828613,284.9188756942749,55.90296268463135,291.69904947280884,40.12360095977783,295.43922901153564,26.891884803771973,297.26160764694214,92.58962631225586,298.73446226119995,75.55015563964844,310.5707287788391,63.63178253173828,317.30772972106934,52.0359992980957,321.856369972229,862.7353668212891,355.5548930168152,887.0459747314453,333.5653066635132,922.2869873046875,316.7179226875305,950.4048919677734,301.9904065132141,969.4220733642578,285.3269362449646,966.4130401611328,356.9164252281189,1009.0457916259766,359.2807602882385,1036.9065856933594,361.48633003234863,1059.2082977294922,364.69167709350586,962.7031707763672,380.2491760253906,1009.0791320800781,393.2650566101074,1038.0731964111328,402.63004302978516,1060.5399322509766,411.11071586608887,948.7591552734375,399.55657482147217,987.5053405761719,418.52253913879395,1010.318603515625,429.69494819641113,1028.8754272460938,438.89938831329346,926.7778015136719,414.5353603363037,949.1259002685547,436.46793365478516,963.590087890625,450.6456184387207,976.3900756835938,462.26202964782715
105,3501,148.20892333984375,265.6432557106018,127.44390487670898,245.79078912734985,101.89166069030762,231.54109239578247,81.43799781799316,220.59420347213745,67.1649169921875,210.63082695007324,82.54063606262207,247.99161672592163,56.534390449523926,242.6667881011963,40.46338081359863,241.26912117004395,26.643147468566895,240.3036117553711,82.17825889587402,264.74782705307007,54.648122787475586,266.2501001358032,37.33804702758789,268.3314514160156,23.472375869750977,270.0950789451599,87.4063491821289,280.317599773407,62.53982067108154,286.63973808288574,47.05812454223633,289.86491203308105,34.084601402282715,291.1928200721741,97.62331962585449,294.46494340896606,80.91812133789062,305.8741807937622,69.39141273498535,312.3040580749512,58.31084728240967,316.43882274627686,875.7274627685547,351.68575286865234,901.4118957519531,328.8461208343506,936.8047332763672,310.34342765808105,964.6394348144531,295.03915071487427,983.2344818115234,278.4270715713501,980.1715850830078,349.31405782699585,1023.4225463867188,350.6537675857544,1050.8898162841797,352.40703105926514,1072.9523468017578,355.23208379745483,976.4700317382812,373.13531398773193,1022.9605102539062,386.0200023651123,1051.2294006347656,394.12761211395264,1073.2542419433594,401.6192150115967,963.1492614746094,392.6368188858032,1002.3044586181641,410.5274534225464,1026.4541625976562,422.0906925201416,1046.557388305664,432.4082279205322,941.7855072021484,407.36502170562744,965.1451873779297,426.90836906433105,979.0706634521484,440.63175201416016,991.2839508056641,452.1271848678589
106,3535,151.48338317871094,261.8275237083435,131.52630805969238,242.07217454910278,107.47631072998047,227.51282215118408,87.82763481140137,215.94439029693604,73.99258613586426,205.29035568237305,88.99673461914062,243.89124870300293,64.33663368225098,238.52026462554932,49.029579162597656,237.24207401275635,35.642828941345215,236.39434576034546,88.58781814575195,260.4417657852173,62.17303276062012,261.7272734642029,45.64471244812012,263.55332136154175,32.31387138366699,265.1446008682251,93.75779151916504,275.74490547180176,70.04020690917969,281.7297077178955,55.12819290161133,284.8361349105835,42.546634674072266,286.13707065582275,103.81028175354004,289.62355613708496,87.61467933654785,300.3541946411133,76.33581638336182,306.54078483581543,65.51817893981934,310.5456876754761,885.8852386474609,347.9239869117737,911.0507965087891,323.7126088142395,947.8963470458984,305.35664319992065,976.4338684082031,289.3260884284973,994.7171783447266,271.08779668807983,992.4124145507812,342.40039587020874,1036.468276977539,343.48154067993164,1064.3943786621094,345.0450539588928,1086.55517578125,348.00299406051636,988.8018798828125,366.7601537704468,1035.7585906982422,380.56846618652344,1064.682846069336,389.7771120071411,1087.2083282470703,398.2403612136841,976.0322570800781,386.9965410232544,1017.6899719238281,405.49644470214844,1043.9082336425781,416.0166263580322,1066.1165618896484,424.813027381897,955.4286193847656,403.2360076904297,980.0364685058594,423.7186002731323,996.3112640380859,436.53990268707275,1011.146240234375,446.8978214263916
107,3568,155.70917129516602,257.2962427139282,136.38104438781738,237.4870777130127,112.48122215270996,223.03430557250977,93.57803344726562,211.67450666427612,80.26406288146973,201.04798078536987,95.07818222045898,239.92591381072998,71.3143253326416,234.18354034423828,56.66525840759277,232.55638360977173,44.00896072387695,231.5079402923584,94.51127052307129,256.1509609222412,68.88349056243896,256.7815589904785,52.849440574645996,258.3144950866699,40.10572910308838,259.82796907424927,99.15250778198242,271.46955013275146,75.90636253356934,277.0167875289917,61.53769493103027,279.822678565979,49.52208995819092,280.8791470527649,108.4477424621582,285.5827331542969,92.47458457946777,296.0796332359314,81.49286270141602,301.7045259475708,71.10367774963379,305.0479531288147,895.3475189208984,343.9058446884155,919.4792938232422,317.4464535713196,957.0505523681641,297.80972242355347,986.4727020263672,282.3779010772705,1004.9352264404297,264.3875741958618,1001.7392730712891,334.82407808303833,1044.961166381836,335.0147080421448,1072.907943725586,335.68002462387085,1095.6674194335938,337.21708059310913,999.48486328125,358.49199771881104,1048.2809448242188,369.610333442688,1079.4385528564453,374.7200059890747,1104.422836303711,378.66401195526123,987.4462127685547,378.6535835266113,1030.0811767578125,394.8759698867798,1056.0515594482422,402.98641204833984,1078.1733703613281,409.1604280471802,967.2628021240234,395.15461921691895,992.2381591796875,414.9991464614868,1008.7787628173828,427.3884630203247,1024.1876220703125,437.46039390563965
108,3602,160.06052017211914,254.82494115829468,141.0514736175537,234.56411361694336,117.43261337280273,219.40860271453857,98.76997947692871,207.90823459625244,85.71842193603516,197.3495364189148,100.8558177947998,236.07336044311523,77.85297393798828,230.15443325042725,63.40158462524414,228.22686910629272,50.81063747406006,226.9035530090332,100.27834892272949,252.12475061416626,75.66454887390137,252.45522022247314,60.0062370300293,253.80527257919312,47.22419738769531,255.10241031646729,104.62739944458008,267.3448920249939,81.94332122802734,272.10237979888916,67.99599647521973,274.7751259803772,56.37481212615967,275.8687376976013,113.46253395080566,281.5390348434448,97.55523681640625,291.4076542854309,86.63320541381836,296.76097869873047,76.2607479095459,299.9666690826416,903.0353546142578,339.2023015022278,929.0703582763672,313.2156014442444,964.6279144287109,293.46572399139404,993.0911254882812,276.4852809906006,1011.9499206542969,258.7828302383423,1009.6260833740234,329.6298623085022,1053.254165649414,328.92735958099365,1081.0370635986328,328.3095932006836,1104.1417694091797,328.876097202301,1007.0913696289062,353.7146186828613,1055.0833892822266,364.13000106811523,1084.9172973632812,368.4768533706665,1109.0077209472656,371.3693904876709,995.0065612792969,374.0852880477905,1036.1726379394531,390.8434295654297,1060.8927917480469,399.0073013305664,1081.842041015625,404.4221019744873,974.9400329589844,390.802960395813,999.241943359375,411.19826316833496,1015.2371978759766,423.5311460494995,1030.0897979736328,433.1331539154053
